h3_cell,latitude,longitude,bairro_clean
8981839a913ffff,-8.0639138,-34.9879388,várzea
8981839a913ffff,-8.06372598518624,-34.988202617117764,várzea
8981839a913ffff,-8.064120548975463,-34.98777705715267,várzea
8981839a913ffff,-8.065160977175982,-34.98767340980203,várzea
8981839a913ffff,-8.063596846211011,-34.98796540016921,várzea
8981839a913ffff,-8.064175892897198,-34.987996957403965,várzea
8981839a913ffff,-8.064414228874133,-34.98787195410235,varzea
8981839a9c7ffff,-8.066996585761027,-34.98487416923433,varzea
8981839a9d3ffff,-8.072284233386874,-34.98214977605201,curado
8981839a9d3ffff,-8.07213585589099,-34.98225042780623,curado
8981839a9d3ffff,-8.0723424,-34.9819919,curado
8981839a9d3ffff,-8.072452945364274,-34.98216818861905,curado
8981839a9d3ffff,-8.072213150286442,-34.98194755272642,curado
8981839a9d3ffff,-8.072664467172675,-34.98168760475283,curado
8981839a9d3ffff,-8.0727436,-34.9838959,curado
8981839a9d3ffff,-8.072384517429732,-34.982135129136296,curado
8981839a9d3ffff,-8.071963274510654,-34.98166317165407,curado
8981839a9d3ffff,-8.071984829927377,-34.982214542051686,curado
8981839a9d3ffff,-8.071852549038379,-34.982135030295694,curado
8981839a9d3ffff,-8.07240959347399,-34.98234187771498,curado
8981839a9d3ffff,-8.072577219321051,-34.98201705598259,curado
8981839a9d7ffff,-8.0697821760444,-34.98540694592279,varzea
8981839aa07ffff,-8.059755764760856,-34.950524586826546,cidade universitária
8981839aa07ffff,-8.0601622,-34.9506201,cidade universitária
8981839aa07ffff,-8.0601622,-34.9506201,curado
8981839aa07ffff,-8.058362082847696,-34.95004148143886,curado
8981839aa07ffff,-8.0583044,-34.9503391,curado
8981839aa0bffff,-8.06041419329217,-34.94455114648666,engenho do meio
8981839aa0bffff,-8.059911051711238,-34.943541637783746,engenho do meio
8981839aa0bffff,-8.0598716,-34.9433115,engenho do meio
8981839aa0bffff,-8.0590602,-34.9437078,engenho do meio
8981839aa0bffff,-8.0613645,-34.943324,engenho do meio
8981839aa0bffff,-8.0594102,-34.94255,engenho do meio
8981839aa0bffff,-8.060411772108969,-34.944018293567055,engenho do meio
8981839aa0bffff,-8.0601966,-34.9441542,engenho do meio
8981839aa0fffff,-8.059331937879815,-34.947268556391315,cidade universitária
8981839aa1bffff,-8.062640179341367,-34.94307339761603,engenho do meio
8981839aa1bffff,-8.0634849,-34.9434785,engenho do meio
8981839aa1bffff,-8.062671447326544,-34.94262716090755,engenho do meio
8981839aa1bffff,-8.062569570019571,-34.94277059714869,engenho do meio
8981839aa1bffff,-8.062136057570262,-34.94288315029157,engenho do meio
8981839aa1bffff,-8.061987817557448,-34.943016703808944,engenho do meio
8981839aa1bffff,-8.062324159965756,-34.9428284221548,engenho do meio
8981839aa1bffff,-8.0635118,-34.9429655,engenho do meio
8981839aa1bffff,-8.062284851685924,-34.943261440091455,engenho do meio
8981839aa1bffff,-8.062198367058114,-34.943128697731574,engenho do meio
8981839aa1bffff,-8.061660483395746,-34.943423538468366,engenho do meio
8981839aa1bffff,-8.062363,-34.942981,engenho do meio
8981839aa1bffff,-8.062355637843506,-34.942770978236325,engenho do meio
8981839aa1bffff,-8.062187433687207,-34.94301961550125,engenho do meio
8981839aa1bffff,-8.062312698066943,-34.942779269090416,engenho do meio
8981839aa1bffff,-8.062598655689289,-34.9430471323222,engenho do meio
8981839aa1bffff,-8.062602612280179,-34.94261593173502,engenho do meio
8981839aa23ffff,-8.054819721936232,-34.95485332056339,cidade universitária
8981839aa27ffff,-8.054188566279052,-34.95612792082686,várzea
8981839aa27ffff,-8.0545508570693,-34.95570549579379,cidade universitária
8981839aa27ffff,-8.054367456119548,-34.95634460135063,várzea
8981839aa27ffff,-8.054003611678736,-34.95617030572477,várzea
8981839aa27ffff,-8.054383563893628,-34.95602935520918,várzea
8981839aa27ffff,-8.054470442646455,-34.95606369312343,várzea
8981839aa27ffff,-8.054195508814372,-34.95611688077163,várzea
8981839aa27ffff,-8.054499343721446,-34.95608182494192,várzea
8981839aa27ffff,-8.0539395,-34.9560433,várzea
8981839aa27ffff,-8.0537147,-34.9559794,cidade universitária
8981839aa27ffff,-8.053538167948036,-34.95737915238015,várzea
8981839aa27ffff,-8.054513664134106,-34.9556736443469,várzea
8981839aa27ffff,-8.053891110695263,-34.95672577263314,cidade universitária
8981839aa27ffff,-8.054298254315903,-34.95665897664692,cidade universitária
8981839aa27ffff,-8.054517451216107,-34.95565465879806,cidade universitária
8981839aa27ffff,-8.054341353231214,-34.95596027818527,cidade universitária
8981839aa27ffff,-8.053918274712053,-34.95623920631872,várzea
8981839aa27ffff,-8.054237400879598,-34.95569377313459,várzea
8981839aa27ffff,-8.054375626522589,-34.95606922453447,várzea
8981839aa27ffff,-8.05407553798268,-34.95592557264371,varzea
8981839aa2bffff,-8.05217869718353,-34.94919847480178,cidade universitária
8981839aa2bffff,-8.051648631489837,-34.94906061800542,cidade universitária
8981839aa2bffff,-8.05223324482674,-34.948548755052734,cidade universitária
8981839aa2bffff,-8.052338138566494,-34.94895423278507,cidade universitária
8981839aa2bffff,-8.05214037932945,-34.94888228742683,cidade universitária
8981839aa2bffff,-8.0524236,-34.9510615,cidade universitária
8981839aa2bffff,-8.052288188888658,-34.948683455540646,cidade universitaria
8981839aa2fffff,-8.0517226,-34.9532893,cidade universitária
8981839aa33ffff,-8.0583683,-34.953421775,cidade universitária
8981839aa33ffff,-8.0586583,-34.9531101,cidade universitária
8981839aa33ffff,-8.0574983,-34.9543568,cidade universitária
8981839aa37ffff,-8.055781946688064,-34.955849360163924,cidade universitária
8981839aa37ffff,-8.05463,-34.9560522,várzea
8981839aa37ffff,-8.054913902061825,-34.95570978108764,várzea
8981839aa37ffff,-8.0566932,-34.9555793,cidade universitária
8981839aa37ffff,-8.057158732981065,-34.95702713896667,cidade universitária
8981839aa37ffff,-8.055473615379142,-34.954937887969045,cidade universitária
8981839aa37ffff,-8.056600624056829,-34.95523086664252,cidade universitária
8981839aa37ffff,-8.056187331182617,-34.95572436082578,cidade universitária
8981839aa37ffff,-8.0559811,-34.9566081,várzea
8981839aa37ffff,-8.056584695684437,-34.955533954886405,cidade universitária
8981839aa37ffff,-8.055516294799135,-34.954737806508035,cidade universitária
8981839aa37ffff,-8.05642056430495,-34.95592003418356,cidade universitária
8981839aa37ffff,-8.056547567917963,-34.9556423278948,cidade universitária
8981839aa37ffff,-8.054813766471556,-34.95587834710322,cidade universitária
8981839aa37ffff,-8.056665982915126,-34.95530069818304,cidade universitária
8981839aa37ffff,-8.054863840702797,-34.95607246550497,cidade universitária
8981839aa37ffff,-8.05703457179744,-34.95584068587524,cidade universitária
8981839aa37ffff,-8.054862024756822,-34.95644480570499,várzea
8981839aa37ffff,-8.05662103504502,-34.95554350256796,cidade universitária
8981839aa37ffff,-8.054597322725652,-34.95612976213229,cidade universitária
8981839aa37ffff,-8.054582925336106,-34.95608860999498,várzea
8981839aa37ffff,-8.054706309830372,-34.955451868890805,várzea
8981839aa37ffff,-8.056307058252127,-34.95551335300175,cidade universitária
8981839aa37ffff,-8.056489982641445,-34.95538418567496,cidade universitária
8981839aa37ffff,-8.05463,-34.9560522,cidade universitária
8981839aa37ffff,-8.056990358616778,-34.95550220471992,cidade universitária
8981839aa37ffff,-8.056968149969997,-34.95554501565334,cidade universitária
8981839aa37ffff,-8.0571834,-34.9553413,cidade universitária
8981839aa37ffff,-8.056828671486294,-34.95554422777824,cidade universitária
8981839aa37ffff,-8.056659867362805,-34.95584600998311,cidade universitária
8981839aa37ffff,-8.056760096928528,-34.955484499869925,cidade universitária
8981839aa37ffff,-8.057024488017028,-34.95602266801113,cidade universitária
8981839aa37ffff,-8.05481056498747,-34.95605377355903,várzea
8981839aa37ffff,-8.056504987176362,-34.956003821428304,cidade universitária
8981839aa37ffff,-8.05666671806663,-34.95561186624874,cidade universitária
8981839aa37ffff,-8.056764251575462,-34.95560577463917,cidade universitária
8981839aa37ffff,-8.0560846,-34.9572372,várzea
8981839aa37ffff,-8.054868041645838,-34.95633797962497,várzea
8981839aa37ffff,-8.056632888363582,-34.95529662337961,cidade universitária
8981839aa37ffff,-8.056392996439888,-34.95565502485619,cidade universitária
8981839aa37ffff,-8.05463,-34.9560522,varzea
8981839aa3bffff,-8.055155932756904,-34.95005722048958,cidade universitária
8981839aa3bffff,-8.055457693089501,-34.95005660672091,cidade universitária
8981839aa3bffff,-8.054854172424305,-34.95005783425826,cidade universitária
8981839aa43ffff,-8.059594937170838,-34.93842948203946,torrões
8981839aa43ffff,-8.061219183320702,-34.937509417247114,torrões
8981839aa43ffff,-8.0589214,-34.9384896,torrões
8981839aa43ffff,-8.0606113,-34.9396417,torrões
8981839aa43ffff,-8.0585152,-34.9387886,torrões
8981839aa43ffff,-8.0595589,-34.937243,torrões
8981839aa43ffff,-8.060885,-34.937525,torrões
8981839aa43ffff,-8.060821262729357,-34.939508467226375,torroes
8981839aa47ffff,-8.05787085643761,-34.94133697199777,engenho do meio
8981839aa47ffff,-8.0582932,-34.9405082,engenho do meio
8981839aa47ffff,-8.058072155020284,-34.94002527684022,engenho do meio
8981839aa47ffff,-8.0580494,-34.9419891,engenho do meio
8981839aa47ffff,-8.056345222231032,-34.94209958713304,engenho do meio
8981839aa47ffff,-8.0572188,-34.9419291,engenho do meio
8981839aa47ffff,-8.057746,-34.9405023,engenho do meio
8981839aa47ffff,-8.0584077,-34.9405363,engenho do meio
8981839aa47ffff,-8.0578764,-34.9419783,engenho do meio
8981839aa4bffff,-8.058629342985396,-34.93567867529126,torrões
8981839aa4bffff,-8.059623267979305,-34.93452676146728,torrões
8981839aa4bffff,-8.057824660976886,-34.936850664406485,torrões
8981839aa4bffff,-8.0584401,-34.9356586,torrões
8981839aa4fffff,-8.05645992450806,-34.938159339013225,torrões
8981839aa4fffff,-8.0558113,-34.9368631,torrões
8981839aa4fffff,-8.055598112317487,-34.93973390747447,torrões
8981839aa4fffff,-8.057970361206694,-34.93788100956521,torrões
8981839aa53ffff,-8.063676442513653,-34.93834250470276,torrões
8981839aa53ffff,-8.0643014,-34.9375006,torrões
8981839aa53ffff,-8.06376316557465,-34.938300725832484,torrões
8981839aa53ffff,-8.063299,-34.9375072,torrões
8981839aa53ffff,-8.0640604,-34.9381256,torrões
8981839aa53ffff,-8.0627211,-34.9371698,torrões
8981839aa53ffff,-8.0630712,-34.9402443,torrões
8981839aa53ffff,-8.0639598,-34.9381037,torrões
8981839aa53ffff,-8.064231189396418,-34.938071928173905,torrões
8981839aa53ffff,-8.0638237,-34.9371769,torrões
8981839aa53ffff,-8.063602252389098,-34.93812429653528,torroes
8981839aa53ffff,-8.063744871824523,-34.9382474924082,torroes
8981839aa53ffff,-8.06386295295373,-34.93804171194339,torroes
8981839aa53ffff,-8.062292983743278,-34.93921979577283,torroes
8981839aa57ffff,-8.062006016445249,-34.94260563529416,engenho do meio
8981839aa57ffff,-8.0618985,-34.9427194,engenho do meio
8981839aa57ffff,-8.0621904,-34.9427638,engenho do meio
8981839aa57ffff,-8.061845033336478,-34.94260074345994,engenho do meio
8981839aa57ffff,-8.061593209303773,-34.94261797900786,engenho do meio
8981839aa57ffff,-8.062871710001778,-34.942417015706745,engenho do meio
8981839aa57ffff,-8.061868680697364,-34.94240245269674,engenho do meio
